Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DO,DE,,,96.125,caviar,kg,T,C
2016,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,DE,FR,90265.0547,,cosmetics,mg,T,C
2016,II,Scleractinia spp.,Anthozoa,Scleractinia,,,AT,AU,,20.0,,live,,T,W
2016,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,AE,CZ,,8.0,8.0,live,,T,C
2016,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,17.0,,bones,,P,I
2016,II,Allobates femoralis,Amphibia,Anura,Aromobatidae,Allobates,US,PE,,8.0,8.0,specimens,,S,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,VN,IT,ID,,2.0,leather products (small),,P,W
2016,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,TH,ID,,,120.0,live,,T,F
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,ZW,910.0,879.0,skins,,T,C
2016,II,Cochlioda spp.,,Orchidales,Orchidaceae,Cochlioda,DE,PE,,64.0,57.0,live,,T,A
2016,II,Euphorbia antisyphilitica,,Euphorbiales,Euphorbiaceae,Euphorbia,CA,FR,MX,,2583.75,wax,kg,T,W
2016,II,Uroplatus ebenaui,Reptilia,Sauria,Gekkonidae,Uroplatus,NL,UA,,3.0,,live,,T,C
2016,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,BH,AE,,4.0,,live,,P,C
2016,II,Parodia horstii,,Caryophyllales,Cactaceae,Parodia,BY,NL,,,106.0,live,,,A
2016,II,Dendrobates tinctorius,Amphibia,Anura,Dendrobatidae,Dendrobates,CN,US,XX,,2.0,live,,T,I
2016,II,Galaxea fascicularis,Anthozoa,Scleractinia,Oculinidae,Galaxea,ES,ID,,11.0,55.0,live,,T,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,IL,FR,ID,,10.0,leather products (small),,T,W
2016,II,Ranitomeya imitator,Amphibia,Anura,Dendrobatidae,Ranitomeya,JP,NL,DE,5.0,5.0,live,,T,C
2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,ZW,5.0,,leather products (small),,T,R
2016,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,CH,ID,,,26.0,live,,T,F
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MW,,,2.0,skins,,T,R
2016,II,Encyclia unaensis,,Orchidales,Orchidaceae,Encyclia,DE,BR,,4.0,,live,,T,A
2016,I,Paphiopedilum philippinense,,Orchidales,Orchidaceae,Paphiopedilum,CH,DE,,,4.0,live,,T,A
2016,II,Symphyllia spp.,Anthozoa,Scleractinia,Mussidae,Symphyllia,DE,ID,,301.0,246.0,live,,T,F
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,XX,MC,ID,,500.0,leather products (small),,P,W
2016,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZW,,,12.0,leather products (small),,H,W
2016,II,Mammillaria bocasana,,Caryophyllales,Cactaceae,Mammillaria,LB,NL,,,40.0,live,,,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,QA,VN,,16.0,leather products (small),,T,W
2016,II,Laelia caulescens,,Orchidales,Orchidaceae,Laelia,JP,BR,,15.0,,live,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ME,AT,US,,3.0,leather products (small),,T,W
2016,II,Echinopsis chamaecereus,,Caryophyllales,Cactaceae,Echinopsis,SX,NL,,,2.0,live,,,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MX,US,MY,,185.0,leather products (small),,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,4.0,144.0,leather products (small),,T,C
2016,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,GB,GH,TG,91.0,,live,,T,W
2016,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,ZA,ID,,,20.0,live,,T,F
2016,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,NL,NO,,1.0,1.0,live,,Z,C
2016,II,Diploastrea heliopora,Anthozoa,Scleractinia,Faviidae,Diploastrea,US,ID,,35.0,173.0,live,,T,F
2016,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,KW,SV,,,20.0,live,,T,C
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,2.0,,ivory carvings,,E,O
2016,II,Aloe variegata,,Liliales,Liliaceae,Aloe,BA,NL,,,273.0,live,,,A
2016,II,Polaskia chichipe,,Caryophyllales,Cactaceae,Polaskia,HK,NL,,,251.0,live,,,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,CH,US,5697.0,,leather products (small),,T,C
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,MC,LU,VN,,1.0,leather products (small),,T,C
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,KW,IT,ID,,18.0,leather products (small),,T,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AE,GB,AT,,1.0,live,,T,C
2016,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,PH,TH,,8.0,,live,,B,C
2016,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,,,6.0,,feet,,H,W
2016,II,Euphorbia antisyphilitica,,Euphorbiales,Euphorbiaceae,Euphorbia,BY,DE,MX,,675.0,wax,kg,T,W
2016,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,NO,NL,,,4260.0,live,,,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,ZM,,1.0,skin pieces,,T,R
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,LB,ZW,1.0,,leather products (small),,T,R
2016,II,Herpolitha limax,Anthozoa,Scleractinia,Fungiidae,Herpolitha,US,AU,,27.0,,live,,T,W
2016,II,Masdevallia persicina,,Orchidales,Orchidaceae,Masdevallia,DE,EC,,8.0,,live,,T,A
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,312.0,,skin pieces,,T,D
2016,II,Masdevallia prodigiosa,,Orchidales,Orchidaceae,Masdevallia,ES,PE,,,3.0,live,,T,A
2016,II,Papio hybrid,Mammalia,Primates,Cercopithecidae,Papio,DE,US,,1.5,1.5,specimens,ml,M,F
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,AU,,59.0,skins,,T,C
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,XX,1.0,,ivory carvings,,P,I
2016,II,Scleractinia spp.,Anthozoa,Scleractinia,,,MY,VN,,1200.0,,raw corals,kg,T,W
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,FR,PE,,23.0,23.0,garments,,T,W
2016,II,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,CA,ID,,,566.0,live,,T,W
2016,II,Piliocolobus tholloni,Mammalia,Primates,Cercopithecidae,Piliocolobus,RU,FR,XX,,1.0,carvings,,Q,O
2016,II,Scleractinia spp.,Anthozoa,Scleractinia,,,US,MX,,81.2,,raw corals,kg,P,I
2016,II,Mycedium robokaki,Anthozoa,Scleractinia,Pectiniidae,Mycedium,IE,ID,,10.0,,live,,T,F
2016,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,HK,CA,,213.0,,live,,T,C
2016,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,US,ID,,6363.0,11694.0,live,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,MO,BE,SD,,1.0,leather products (small),,,
2016,II,Angraecum alleizettei,,Orchidales,Orchidaceae,Angraecum,US,MG,,10.0,,live,,T,W
2016,I,Encephalartos natalensis,,Cycadales,Zamiaceae,Encephalartos,DE,ZA,,25.0,,live,,T,A
2016,III,Corallium secundum,Anthozoa,Gorgonacea,Coralliidae,Corallium,US,IT,JP,,4.0,carvings,,T,W
2016,III,Lophura leucomelanos,Aves,Galliformes,Phasianidae,Lophura,MY,NL,,,8.0,live,,T,C
2016,I,Encephalartos ferox,,Cycadales,Zamiaceae,Encephalartos,JP,ZA,,2.0,,live,,P,D
2016,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,AE,DE,4.0,13.0,live,,P,C
2016,II,Echinophyllia aspera,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,JP,AU,,17.0,,raw corals,,T,W
2016,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,TW,GY,,,18.0,live,,T,W
2016,II,Dendrobium spectabile,,Orchidales,Orchidaceae,Dendrobium,JP,EC,,1.0,,live,,T,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,SA,IT,MY,,217.0,leather products (small),,T,W
2016,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,US,BM,,148.0,148.0,specimens,,S,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,UY,PA,US,4.0,,leather products (small),,T,W
2016,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,BR,ID,,,259.0,live,,T,W
2016,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT,CH,,1.0,,live,,B,C
2016,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,PH,2.0,2.0,specimens,,M,C
2016,II,Varanus dalubhasa,Reptilia,Sauria,Varanidae,Varanus,US,PH,XX,,1.0,specimens,,S,W
2016,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,38.0,,teeth,,M,W
2016,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,ZA,,2.0,,trophies,,T,F
2016,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,JP,,1.0,,live,,T,I
2016,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,MX,CO,60.0,,skin pieces,,T,W
2016,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,BR,AR,XX,,1.0,live,,P,W
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,CN,ID,90.0,12.0,leather products (small),,T,W
2016,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,AD,IT,VN,,1.0,leather products (small),,T,C
2016,II,Bulbophyllum putidum,,Orchidales,Orchidaceae,Bulbophyllum,SG,PH,,,3.0,live,,T,A
2016,II,Aquilaria crassna,,Myrtales,Thymelaeaceae,Aquilaria,KW,AE,ID,,35.0,chips,kg,T,W
2016,II,Chelonoidis denticulatus,Reptilia,Testudines,Testudinidae,Chelonoidis,US,SR,,188.0,,live,,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,MC,US,,16.0,leather products (small),,P,W
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,FR,IT,0.98,,eggs,kg,T,C
2016,II,Turbinaria spp.,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,CZ,ID,,24.0,30.0,live,,T,F
2016,II,Varanus pilbarensis,Reptilia,Sauria,Varanidae,Varanus,CH,DE,,,2.0,live,,T,C
2016,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,5.0,,trophies,,T,W
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,GT,US,ID,,19.0,live,,T,W
2016,II,Scleractinia spp.,Anthozoa,Scleractinia,,,US,MX,,22.0,,live,,T,I
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,GB,ML,10.0,16.0,leather products (small),,T,W
2016,II,Cattleya leopoldii,,Orchidales,Orchidaceae,Cattleya,DE,US,,7.0,,live,,T,A
2016,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,AW,NL,,,8.0,live,,,A
2016,II,Euphorbia obesa,,Euphorbiales,Euphorbiaceae,Euphorbia,JP,US,,400.0,,live,,T,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,UA,DE,ID,,2.0,garments,,T,W
2016,II,Rhipsalis ewaldiana,,Caryophyllales,Cactaceae,Rhipsalis,NL,KE,NL,,5000.0,stems,,T,A
2016,II,Orthopsittaca manilata,Aves,Psittaciformes,Psittacidae,Orthopsittaca,JP,PH,,8.0,8.0,live,,T,C
2016,II,Masdevallia glomerosa,,Orchidales,Orchidaceae,Masdevallia,DE,EC,,9.0,,live,,T,A
2016,II,Calyptorhynchus lathami,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,AT,AU,,1.0,,feathers,,T,C
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,ZA,,1.0,,skins,,H,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,US,IT,SG,2.0,2.0,leather products (small),,T,W
2016,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SE,ID,,180.0,325.0,live,,T,F
2016,II,Bulbophyllum pustulatum,,Orchidales,Orchidaceae,Bulbophyllum,JP,MY,,100.0,80.0,live,,T,A
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TW,ES,IT,,0.31,derivatives,kg,T,C
2016,I,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,FR,CH,,1.0,,live,,Z,C
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KW,NL,XX,62.0,,live,,T,W
2016,II,Ornithoptera croesus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,JP,ID,,20.0,65.0,bodies,,T,F
2016,II,Clemmys guttata,Reptilia,Testudines,Emydidae,Clemmys,TW,NL,ES,,4.0,live,,T,C
2016,I,Spheniscus humboldti,Aves,Sphenisciformes,Spheniscidae,Spheniscus,JP,MM,,,10.0,live,,Z,C
2016,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,KR,ID,,,589.0,live,,T,F
2016,II,Masdevallia brachyura,,Orchidales,Orchidaceae,Masdevallia,FR,EC,,6.0,,live,,T,A
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,IT,SD,,50.0,leather products (small),,T,W
2016,II,Bulbophyllum emiliorum,,Orchidales,Orchidaceae,Bulbophyllum,DE,PH,,20.0,20.0,live,,T,A
2016,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,,3.0,3.0,live,,Z,C
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KW,IT,LA,,59.0,leather products (small),,T,C
2016,II,Euphorbia milii,,Euphorbiales,Euphorbiaceae,Euphorbia,JO,NL,,,186.0,live,,,A
2016,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,KR,ID,,,72.0,live,,T,W
2016,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,MU,,12.0,specimens,ml,S,F
2016,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DZ,FR,,,1.0,live,,Z,F
2016,II,Myrmecophaga tridactyla,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,CN,SR,,2.0,,live,,Z,W
2016,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,AE,NL,,150.0,,live,,T,I
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,IT,CN,SD,1748.0,,skins,,T,W
2016,II,Dendrobium victoriae-reginae,,Orchidales,Orchidaceae,Dendrobium,TW,PH,,,160.0,live,,T,A
2016,II,Caucaea spp.,,Orchidales,Orchidaceae,Caucaea,TW,PE,,,10.0,live,,T,A
2016,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,US,AU,,49.0,,live,,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,TR,US,51.0,51.0,leather products (small),,T,W
2016,II,Agapornis fischeri,Aves,Psittaciformes,Psittacidae,Agapornis,BH,BE,,,33.0,live,,T,C
2016,I,Guarouba guarouba,Aves,Psittaciformes,Psittacidae,Guarouba,PH,DE,,,10.0,live,,T,C
2016,II,Mammillaria formosa,,Caryophyllales,Cactaceae,Mammillaria,BY,NL,,,535.0,live,,,A
2016,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZW,,,1.0,skins,,P,W
2016,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,LB,NL,,,42.0,live,,,A
2016,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,ZA,,1.0,,live,,P,C
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CH,DE,,,273.08706,extract,g,T,C
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,HK,ZW,3.0,1.0,skins,,T,C
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,3849.0,4869.0,skins,,T,D
2016,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,DK,XX,MU,120.0,,specimens,,M,F
2016,II,Leptastrea spp.,Anthozoa,Scleractinia,Faviidae,Leptastrea,AR,AU,,2.0,,raw corals,,T,W
2016,II,Prunus africana,,Rosales,Rosaceae,Prunus,FR,MG,CM,425.0,425.0,extract,kg,T,W
2016,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AU,IT,,,2.835,eggs,kg,T,C
2016,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,NO,DK,,19.0,30.0,live,,T,C
2016,II,Dendrobium smillieae,,Orchidales,Orchidaceae,Dendrobium,JP,TH,,2.0,,live,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,LA,US,,,2.0,leather products (small),,T,W
2016,II,Furcifer campani,Reptilia,Sauria,Chamaeleonidae,Furcifer,US,MG,,6.0,,live,,T,I
2016,II,Goniopora tenuidens,Anthozoa,Scleractinia,Poritidae,Goniopora,CZ,AU,,4.0,,live,,T,W
2016,II,Neobathiea grandidierana,,Orchidales,Orchidaceae,Neobathiea,FR,MG,,,5.0,live,,P,A
2016,II,Galaxea astreata,Anthozoa,Scleractinia,Oculinidae,Galaxea,US,ID,,1.0,,live,,T,I
2016,II,Aloe comosa,,Liliales,Liliaceae,Aloe,OM,NL,,,60.0,live,,,A
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,GB,PG,,1.0,leather products (small),,T,C
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,EG,IT,ID,,2.0,leather products (small),,P,W
2016,III,Corallium spp.,Anthozoa,Gorgonacea,Coralliidae,Corallium,CN,DE,XX,,10.0,carvings,,T,O
2016,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,TW,DE,UZ,,150.0,live,,T,C
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AO,IT,ML,,2.0,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,US,IT,TD,,1.0,leather products (large),,P,W
2016,II,Neobathiea grandidierana,,Orchidales,Orchidaceae,Neobathiea,JP,MG,,,5.0,live,,P,A
2016,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,DK,GY,,3.0,3.0,live,,T,W
2016,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,FR,MG,AR,181.0,185.0,leather products (small),,T,W
2016,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,JP,ID,,2.0,3.0,live,,P,D
2016,II,Dendrobium chrysotoxum,,Orchidales,Orchidaceae,Dendrobium,JP,CN,,10.0,,stems,kg,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,BY,US,1.0,,leather products (small),,T,W
2016,II,Goniopora stutchburyi,Anthozoa,Scleractinia,Poritidae,Goniopora,AT,AU,,10.0,,live,,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,MO,US,,1.0,leather products (small),,T,W
2016,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,ID,,,1.0,leather products (small),,T,W
2016,II,Palleon nasus,Reptilia,Sauria,Chamaeleonidae,Palleon,US,MG,,8.0,,specimens,,S,W
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,VN,IT,ID,,129.0,skins,,T,W
2016,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,IT,,,0.5,eggs,kg,T,C
2016,II,Taxus cuspidata,,Pinales,Taxaceae,Taxus,IT,US,,32529.0,119461.0,roots,kg,T,A
2016,II,Masdevallia manoloi,,Orchidales,Orchidaceae,Masdevallia,GT,PE,,,8.0,live,,T,A
2016,II,Laelia sincorana,,Orchidales,Orchidaceae,Laelia,DE,BR,,122.0,,live,,T,A
2016,II,Tolumnia hybrid,,Orchidales,Orchidaceae,Tolumnia,JP,PH,,,30.0,live,,T,A
2016,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TW,PG,6.0,,leather products (small),,T,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,ES,PG,,2.0,leather products (small),,T,C
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,ES,SG,,4.0,skins,,T,D
2016,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ET,,,1.0,trophies,,H,W
2016,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,AU,CN,,,2550.0,live,,T,A
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MC,IT,AR,12.0,12.0,garments,,T,W
2016,II,Oxypora spp.,Anthozoa,Scleractinia,Pectiniidae,Oxypora,IL,ID,,,2.0,live,,T,W
2016,II,Dendrobium densiflorum,,Orchidales,Orchidaceae,Dendrobium,US,IN,,,64.0,live,,T,A
2016,II,Acipenser hybrid,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CH,DE,,,315.12,caviar,kg,T,C
2016,II,Oncidium kramerianum,,Orchidales,Orchidaceae,Oncidium,FR,EC,,64.0,,live,,T,A
2016,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,DE,TG,,1.0,,live,,T,R
2016,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,NZ,US,,,10.0,seeds,,T,D
2016,II,Cattleya hybrid,,Orchidales,Orchidaceae,Cattleya,IN,TH,,600.0,,roots,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KN,HK,US,,4.0,leather products (small),,T,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,CN,AU,1.66,,leather products (large),,T,C
2016,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,JP,IT,ID,,1.0,leather products (small),,P,W
2016,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,CH,ID,,,23.0,live,,T,W
2016,II,Warrea warreana,,Orchidales,Orchidaceae,Warrea,JP,AR,,20.0,,live,,T,A
2016,II,Benzingia spp.,,Orchidales,Orchidaceae,Benzingia,FR,EC,,1.0,,live,,T,A
2016,II,Euphorbia abyssinica,,Euphorbiales,Euphorbiaceae,Euphorbia,DE,CR,,33450.0,,live,,T,A
2016,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,UA,IT,LA,,262.0,leather products (small),,T,C
2016,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,SA,IT,AR,,167.0,leather products (small),,T,W
2016,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,CA,HK,,,40881.65,roots,kg,T,A
2016,II,Angraecum hybrid,,Orchidales,Orchidaceae,Angraecum,DE,TW,,1072.0,,live,,T,A
2016,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,KH,HK,VE,,2.0,leather products (small),,T,W
2016,II,Cattleya dowiana,,Orchidales,Orchidaceae,Cattleya,DE,BR,,117.0,,live,,T,A
2016,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,CN,SG,40.0,,leather products (small),,T,C
2016,II,Pleione formosana,,Orchidales,Orchidaceae,Pleione,DE,TW,,220.0,,live,,T,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,MN,XX,,3.0,leather products (small),,T,W
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,FR,XX,,1.0,ivory carvings,,Q,O
2016,II,Houlletia spp.,,Orchidales,Orchidaceae,Houlletia,SG,PE,,,2.0,live,,T,A
2016,II,Encyclia ochracea,,Orchidales,Orchidaceae,Encyclia,FR,EC,,1.0,,live,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,BE,US,,3.0,leather products (small),,T,W
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,UA,DE,,,0.00564,extract,kg,T,C
2016,II,Schomburgkia undulata,,Orchidales,Orchidaceae,Schomburgkia,CH,DE,,,1.0,live,,Q,A
2016,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,DE,ID,,67.0,82.0,live,,T,F
2016,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,39.4,32.8,specimens,mg,S,W
2016,II,Grammatophyllum scriptum,,Orchidales,Orchidaceae,Grammatophyllum,TH,PH,,,6.0,live,,Q,A
2016,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,CA,CN,233.0,,specimens,,M,C
2016,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,GB,,1.0,,ivory carvings,,T,O
2016,II,Uroplatus pietschmanni,Reptilia,Sauria,Gekkonidae,Uroplatus,US,UA,,52.0,,live,,T,C
2016,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ZA,ID,,,428.0,live,,T,W
2016,II,Rodriguezia satipoana,,Orchidales,Orchidaceae,Rodriguezia,DE,PE,,,57.0,live,,T,A
2016,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CG,FR,US,,0.24,caviar,kg,T,F
2016,II,Acipenser baerii x naccarii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,FR,,,1.68,cosmetics,kg,T,C
2016,II,Chamaeleo calyptratus,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,JP,DE,CZ,50.0,,live,,T,C
2016,II,Eos rubra,Aves,Psittaciformes,Loriidae,Eos,BD,ID,,,70.0,live,,T,C
2016,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,ES,XX,,1.0,ivory carvings,,P,W
